"Universidad de Ciencias y Administración "	"Azcapotzalco"	"Distrito Federal"	"MX"
"Universidad TecMilenio"	"Azcapotzalco"	"Distrito Federal"	"MX"
"Universidad Tecnológica de México"	"Azcapotzalco"	"Distrito Federal"	"MX"
"Centro Universitario Columbia"	"Benito Juárez"	"Distrito Federal"	"MX"
"Centro Universitario de Comunicación "	"Benito Juárez"	"Distrito Federal"	"MX"
"Centro Universitario Emmanuel Kant "	"Benito Juárez"	"Distrito Federal"	"MX"
"Centro Universitario Incarnate Word "	"Benito Juárez"	"Distrito Federal"	"MX"
"Centro Universitario Narvarte "	"Benito Juárez"	"Distrito Federal"	"MX"
"Colegio de Abogados del Derecho Público y Privado de México "	"Benito Juárez"	"Distrito Federal"	"MX"
"Colegio Superior de Neurolingüística y Psicopedagogía "	"Benito Juárez"	"Distrito Federal"	"MX"
"Escuela de Enfermería del ISSSTE"	"Benito Juárez"	"Distrito Federal"	"MX"
"Escuela de Ingeniería Municipal"	"Benito Juárez"	"Distrito Federal"	"MX"
"Escuela Internacional de Turismo "	"Benito Juárez"	"Distrito Federal"	"MX"
"Escuela Normal Amado Nervo y Profesor Eugenio Alcala"	"Benito Juárez"	"Distrito Federal"	"MX"
"Facultad de Derecho de la Barra Nacional de Abogados "	"Benito Juárez"	"Distrito Federal"	"MX"
"Fundación Arturo Rosenblueth"	"Benito Juárez"	"Distrito Federal"	"MX"
"Grupo Educativo Londres"	"Benito Juárez"	"Distrito Federal"	"MX"
"Ibero Mexicana de Diseño de Modas "	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto Banamex"	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto Científico Técnico y Educativo "	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto de desarrollo de Arte y Cultura del Valle"	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto de desarrollo Jurídico "	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto de Enseñanza Superior en Contaduría y Administración "	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto de Entrenamiento e Investigación en Psicoterapia Personas"	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto de Estudios de Posgrado en Ciencias y Humanidades "	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores de Turismo "	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores Núñez Fragoso"	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto de Investigación en Psicología Clínica y Social "	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto de Psicoterapia Cognitivo Conductual "	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto de Psicoterapia Integral y Ciencias de la Salud "	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto de Terapia Cognitivo Conductual"	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto de Terapia Ocupacional "	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto Internacional del derecho y del Estado "	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto Internacional Universitario"	"Benito Juárez"	"Distrito Federal"	"MX"
"Instituto Nacional de Estudios Superiores en derecho Penal "	"Benito Juárez"	"Distrito Federal"	"MX"
"Jannette Klein Universidad"	"Benito Juárez"	"Distrito Federal"	"MX"
"Sistema Nacional para el Desarrollo de la Familia "	"Benito Juárez"	"Distrito Federal"	"MX"
"Universidad Chapultepec"	"Benito Juárez"	"Distrito Federal"	"MX"
"Universidad de Negocios ISEC"	"Benito Juárez"	"Distrito Federal"	"MX"
"Universidad de Turismo y Ciencias Administrativas "	"Benito Juárez"	"Distrito Federal"	"MX"
"Universidad del Desarrollo Empresarial y Pedagógico"	"Benito Juárez"	"Distrito Federal"	"MX"
"Universidad Humanitas"	"Benito Juárez"	"Distrito Federal"	"MX"
"Universidad Internacional de Profesiones "	"Benito Juárez"	"Distrito Federal"	"MX"
"Universidad Latinoamericana "	"Benito Juárez"	"Distrito Federal"	"MX"
"Universidad OMI "	"Benito Juárez"	"Distrito Federal"	"MX"
"Universidad Panamericana "	"Benito Juárez"	"Distrito Federal"	"MX"
"Universidad Pedagógica Nacional"	"Benito Juárez"	"Distrito Federal"	"MX"
"Universidad Simón Bolívar "	"Benito Juárez"	"Distrito Federal"	"MX"
"Centro de Capacitación Cinematográfica "	"Coyoacán"	"Distrito Federal"	"MX"
"Centro Universitario Angloamericano"	"Coyoacán"	"Distrito Federal"	"MX"
"Centro Universitario Grupo Sol "	"Coyoacán"	"Distrito Federal"	"MX"
"Escuela Superior de Contaduría y Administración Villanueva Montaño"	"Coyoacán"	"Distrito Federal"	"MX"
"Instituto Azteca de Formación Empresarial"	"Coyoacán"	"Distrito Federal"	"MX"
"Instituto de Comunicación y Filosofía "	"Coyoacán"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores en Educación por Competencias "	"Coyoacán"	"Distrito Federal"	"MX"
"Instituto Humanista de Psicoterapia Gestalt"	"Coyoacán"	"Distrito Federal"	"MX"
"Instituto Latinoamericano de Estudios de la Familia "	"Coyoacán"	"Distrito Federal"	"MX"
"Instituto Latinoamericano de Estudios Profesionales "	"Coyoacán"	"Distrito Federal"	"MX"
"Instituto Mexicano de Psicoanálisis "	"Coyoacán"	"Distrito Federal"	"MX"
"Instituto Nacional de Antropología e Historia "	"Coyoacán"	"Distrito Federal"	"MX"
"Instituto Nacional de Bellas Artes "	"Coyoacán"	"Distrito Federal"	"MX"
"Instituto Nacional de Estudios Superiores en derecho Penal "	"Coyoacán"	"Distrito Federal"	"MX"
"Instituto Politécnico Nacional "	"Coyoacán"	"Distrito Federal"	"MX"
"Instituto Ruso Mexicano Serguei Eisenstein "	"Coyoacán"	"Distrito Federal"	"MX"
"Instituto Tecnológico Restaurantero "	"Coyoacán"	"Distrito Federal"	"MX"
"La Casa del Teatro"	"Coyoacán"	"Distrito Federal"	"MX"
"Secretaría de Marina, Planteles Educativos Navales"	"Coyoacán"	"Distrito Federal"	"MX"
"Tecnológico Iberoamericano Coyoacan"	"Coyoacán"	"Distrito Federal"	"MX"
"Unir Mexico"	"Coyoacán"	"Distrito Federal"	"MX"
"Universidad Anglo Mexicana Europea "	"Coyoacán"	"Distrito Federal"	"MX"
"Universidad Autónoma Metropolitana"	"Coyoacán"	"Distrito Federal"	"MX"
"Universidad de Ciencias del Comportamiento "	"Coyoacán"	"Distrito Federal"	"MX"
"Universidad del Valle de México "	"Coyoacán"	"Distrito Federal"	"MX"
"Universidad ICEL"	"Coyoacán"	"Distrito Federal"	"MX"
"Universidad Interamericana para el Desarrollo "	"Coyoacán"	"Distrito Federal"	"MX"
"Universidad Internacional"	"Coyoacán"	"Distrito Federal"	"MX"
"Universidad Latina "	"Coyoacán"	"Distrito Federal"	"MX"
"Universidad Nacional Autónoma de México "	"Coyoacán"	"Distrito Federal"	"MX"
"Universidad Panamericana "	"Coyoacán"	"Distrito Federal"	"MX"
"Universidad Pedagógica Nacional "	"Coyoacán"	"Distrito Federal"	"MX"
"Universidad Tecnológica Internacional"	"Coyoacán"	"Distrito Federal"	"MX"
"Centro de Estudios Mexiquense"	"Cuajimalpa"	"Distrito Federal"	"MX"
"Instituto Nacional de Administración Pública"	"Cuajimalpa"	"Distrito Federal"	"MX"
"Universidad del Valle de México "	"Cuajimalpa"	"Distrito Federal"	"MX"
"Universidad Hebraica"	"Cuajimalpa"	"Distrito Federal"	"MX"
"Universidad Westhill"	"Cuajimalpa"	"Distrito Federal"	"MX"
"Centro de Estudios Avanzados de las Américas "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Centro de Estudios para la Cultura y las Artes Casa Lamm"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Centro de Estudios Superiores Francés Mexicano"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Centro de Estudios Tecnológicos y Universitarios IAMP"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Centro Universitario en Periodismo y Publicidad "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Centro Universitario Grupo Sol "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Centro Universitario San Ángel"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Colegio de Imagen Pública"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Colegio Hispano Americano"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Colegio Isaac Ochoterena"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Colegio Superior de Gastronomía"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Colegio Superior de Turismo y Hotelería César Ritz "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Colegio Universitario del Distrito Federal "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Escuela Bancaria y Comercial "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Escuela Comercial Cámara de Comercio "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Escuela de Enfermería del Hospital de Jesús"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Escuela de Periodismo Carlos Septién García"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Escuela de Posgrado de Homeopatía de México"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Escuela de Técnicos en Radiología"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Escuela Libre de Derecho "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Escuela Libre de Homeopatía de México"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Escuela Mexicana de Turismo "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Escuela Mexicano-Argentina de Gastronomía"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Escuela Palmer de Masaje Integral y Ciencias Quirofisicas"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Facultad de Estudios Profesionales y Postgrados "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"GVA Consultoría y Capacitación"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Académico de Actualización y Capacitación Educativa "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Carlos Lindbergh"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto de Alta Dirección para Profesionales en Salud"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto de Ciencias Sociales, Económicas y Administrativas"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto de Empresas IBEROTEC"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto de Estudios de Posgrado en Psicoanálisis y Psicoterapia"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto de Estudios Fiscales y Administrativos "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores de Moda "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores del Colegio Holandés"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores en Administración Publica "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto de Investigación en Comunicación y Cultura ICONOS"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto de Mercadotecnia y Publicidad"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto de Posgrado en derecho"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto de Terapia Familiar Cencalli"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Leonardo Bravo "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Matemático y Actuarial Mexicano"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Mexicano de Estudios Superiores para la Actualizacion de Profesionales"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Mexicano de Estudios Superiores y de Posgrado"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Nacional de Bellas Artes "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Nacional de Estudios Sindicales y de Administración Publica de la F.S.T.S.E"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Pedagógico Anglo Español"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Sae"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Superior de Estudios Prospectivos "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Superior de Intérpretes y Traductores "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Universitario de Investigación Ortega y Gasset México"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Universitario del Prado"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Instituto Universitario Interamericano Progresa"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Museo Interactivo de Economía "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Rec Musica Centro de Estudios Musicales"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Tecnológico Universitario"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad Autónoma de la Ciudad de México "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad Católica de Mexico"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad Cristiana Internacional"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad CUGS "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad de la Comunicación"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad de las Américas"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad de Periodismo y Arte en Radio y Televisión "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad del Claustro de Sor Juana "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad del Distrito Federal "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad del Valle de México "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad Holística"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad ICEL"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad Insurgentes"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad Intercontinental "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad La Salle "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad Latina "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad Pedagógica Nacional "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad Privada del Irapuato "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad Reina Sofía"	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad Tecnológica Americana "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Universidad Tres Culturas "	"Cuauhtémoc"	"Distrito Federal"	"MX"
"Centro Universitario Francés Hidalgo de México "	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Centro Universitario Patria "	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Colegio Amauta"	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Escuela Benjamín Franklin "	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Escuela de Enfermeras de Guadalupe"	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Escuela Nacional de Biblioteconomía y Archivonomía"	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores Certeza"	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores Luis Pasteur"	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Instituto de Gastronomía México"	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Instituto de Prevención del Delito e Investigación Penitenciaria "	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Instituto Mexicano del Petróleo "	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Instituto Politécnico Nacional "	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Universidad de Ciencias y Administración "	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Universidad de Sahagún"	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Universidad del Tepeyac"	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Universidad ICEL"	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Universidad Insurgentes"	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Universidad Justo Sierra"	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Universidad Tecnológica Roosvelt"	"Gustavo A. Madero"	"Distrito Federal"	"MX"
"Centro Universitario Oriente de México"	"Iztacalco"	"Distrito Federal"	"MX"
"Escuela Nacional de Entrenadores Deportivos "	"Iztacalco"	"Distrito Federal"	"MX"
"Escuela Superior de Educación Física "	"Iztacalco"	"Distrito Federal"	"MX"
"Instituto Politécnico Nacional "	"Iztacalco"	"Distrito Federal"	"MX"
"Universidad Insurgentes"	"Iztacalco"	"Distrito Federal"	"MX"
"Universidad Victoria"	"Iztacalco"	"Distrito Federal"	"MX"
"Escuela Latinoamericana de Educación en Salud Integrativa "	"Iztapalapa"	"Distrito Federal"	"MX"
"Instituto Cultural de Derechos Humanos"	"Iztapalapa"	"Distrito Federal"	"MX"
"Instituto Mexicano de Educación Integral"	"Iztapalapa"	"Distrito Federal"	"MX"
"Instituto Mexicano de Educación Profesional"	"Iztapalapa"	"Distrito Federal"	"MX"
"Instituto Tecnológico de Iztapalapa"	"Iztapalapa"	"Distrito Federal"	"MX"
"Silvia Heyser Guerrero"	"Iztapalapa"	"Distrito Federal"	"MX"
"Sistema Nacional para el Desarrollo de la Familia "	"Iztapalapa"	"Distrito Federal"	"MX"
"Universidad Autónoma de la Ciudad de México "	"Iztapalapa"	"Distrito Federal"	"MX"
"Universidad Autónoma Metropolitana "	"Iztapalapa"	"Distrito Federal"	"MX"
"Universidad de la República Mexicana "	"Iztapalapa"	"Distrito Federal"	"MX"
"Universidad Europea"	"Iztapalapa"	"Distrito Federal"	"MX"
"Universidad ICEL"	"Iztapalapa"	"Distrito Federal"	"MX"
"Universidad Insurgentes"	"Iztapalapa"	"Distrito Federal"	"MX"
"Universidad Nacional Autónoma de México "	"Iztapalapa"	"Distrito Federal"	"MX"
"Universidad Pro Desarrollo de México "	"Iztapalapa"	"Distrito Federal"	"MX"
"Universidad Tecnológica de México"	"Iztapalapa"	"Distrito Federal"	"MX"
"Centro de Investigación y Estudios de la Música "	"Magdalena Contreras"	"Distrito Federal"	"MX"
"École de Cuisine Yann Gallon"	"Magdalena Contreras"	"Distrito Federal"	"MX"
"Instituto Mexicano del Seguro Social"	"Magdalena Contreras"	"Distrito Federal"	"MX"
"ITACA, Escuela Superior de Negocios"	"Magdalena Contreras"	"Distrito Federal"	"MX"
"Universidad del Ejercito y Fuerza Aérea"	"Magdalena Contreras"	"Distrito Federal"	"MX"
"Analítica de Grupo "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Centro de Estudios de los Valores Humanos"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Centro Diseño Cine Televisión"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Centro Universitario Grupo Sol "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Colegio Libre de Estudios Universitarios "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Escuela de Enfermería de la Secretaría de Salud del DF"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Escuela Libre de Odontología"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Esden Mexico"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Haute Design Institute"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto de Cultura Superior"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto de Enseñanza de La Asociación Mexicana de Psicoterapia"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto de Especialización para Ejecutivos "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto de Estudios de Posgrado en Comercio Internacional"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores de Diseño Mcs"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores en Neurociencias, Psicoanálisis y Salud Mental"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores Lagrange"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores Morelos"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores Sowelu"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto de Estudios Transgeneracionales"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto de Formación Liverpool"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto de Propiedad Intelectual y derecho de la Competencia "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto de Terapia Racional Emotiva "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto Gastronómico Letty Gordon"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto Mexicano de Contabilidad, Administración y Finanzas "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto Mexicano de la Audición y el Lenguaje"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto Nacional de Bellas Artes "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto para el Desarrollo y Actualización de Profesionales "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto Politécnico Nacional "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto Sigmund Freud"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto Superior de Artes Graficas"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Universidad Autónoma Metropolitana "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Universidad CNCI"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Universidad da Vinci"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Universidad del Ejercito y Fuerza Aérea"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Universidad del Valle de México "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Universidad Gestalt de América"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Universidad Mexicana "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Universidad Michael Faraday "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Universidad Pedagógica Nacional "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Universidad Salesiana"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Universidad Tecnológica de México "	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Universidad YMCA"	"Miguel Hidalgo"	"Distrito Federal"	"MX"
"Instituto Politécnico Nacional "	"Milpa Alta"	"Distrito Federal"	"MX"
"Instituto Tecnológico de Milpa Alta "	"Milpa Alta"	"Distrito Federal"	"MX"
"Centro Universitario Francisco Larroyo "	"Tláhuac"	"Distrito Federal"	"MX"
"Instituto Tecnológico de Tláhuac"	"Tláhuac"	"Distrito Federal"	"MX"
"Universidad Marista"	"Tláhuac"	"Distrito Federal"	"MX"
"Centro Cultural Itaca"	"Tlalpan"	"Distrito Federal"	"MX"
"Centro de Estudios Gastronómicos Alejandro Guillot "	"Tlalpan"	"Distrito Federal"	"MX"
"Centro de Investigación en Antropología Social "	"Tlalpan"	"Distrito Federal"	"MX"
"Colegio de México "	"Tlalpan"	"Distrito Federal"	"MX"
"Escuela de Dietética y Nutrición del ISSSTE "	"Tlalpan"	"Distrito Federal"	"MX"
"Escuela de Enfermería María Elena Maza Brito"	"Tlalpan"	"Distrito Federal"	"MX"
"Escuela Mundial"	"Tlalpan"	"Distrito Federal"	"MX"
"Facultad Latinoamericana de Ciencias Sociales "	"Tlalpan"	"Distrito Federal"	"MX"
"Instituto Bonampak"	"Tlalpan"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores en Periodismo"	"Tlalpan"	"Distrito Federal"	"MX"
"Instituto de Estudios Superiores Nueva Inglaterra"	"Tlalpan"	"Distrito Federal"	"MX"
"Instituto latinoamericano de la Comunicación Educativa "	"Tlalpan"	"Distrito Federal"	"MX"
"Instituto Mexicano de Psicooncologia "	"Tlalpan"	"Distrito Federal"	"MX"
"Instituto Nacional de Antropología e Historia "	"Tlalpan"	"Distrito Federal"	"MX"
"Instituto Nacional de Rehabilitación "	"Tlalpan"	"Distrito Federal"	"MX"
"Instituto Pakal"	"Tlalpan"	"Distrito Federal"	"MX"
"Instituto Salesiano de Estudios Superiores "	"Tlalpan"	"Distrito Federal"	"MX"
"Instituto Superior de Estudios Eclesiásticos "	"Tlalpan"	"Distrito Federal"	"MX"
"Instituto Tecnológico de Monterrey "	"Tlalpan"	"Distrito Federal"	"MX"
"Instituto Tecnológico de Teléfonos de México"	"Tlalpan"	"Distrito Federal"	"MX"
"Universidad del Pedregal"	"Tlalpan"	"Distrito Federal"	"MX"
"Universidad del Valle de México "	"Tlalpan"	"Distrito Federal"	"MX"
"Universidad Intercontinental "	"Tlalpan"	"Distrito Federal"	"MX"
"Universidad La Salle "	"Tlalpan"	"Distrito Federal"	"MX"
"Universidad Nacional Autónoma de México"	"Tlalpan"	"Distrito Federal"	"MX"
"Universidad Pedagógica Nacional "	"Tlalpan"	"Distrito Federal"	"MX"
"Universidad Pontificia de México"	"Tlalpan"	"Distrito Federal"	"MX"
"Universidad Tecnológica Roosvelt"	"Tlalpan"	"Distrito Federal"	"MX"
"Escuela de Tráfico y Tramitación Aduanal "	"Venustiano Carranza"	"Distrito Federal"	"MX"
"Escuela Superior de Comercio Internacional"	"Venustiano Carranza"	"Distrito Federal"	"MX"
"Universidad Pedagógica Nacional"	"Venustiano Carranza"	"Distrito Federal"	"MX"
"Escuela Internacional de derecho y Jurisprudencia "	"Xochimilco"	"Distrito Federal"	"MX"
"Instituto Politécnico Nacional "	"Xochimilco"	"Distrito Federal"	"MX"
"Universidad Católica Lumen Gentium"	"Xochimilco"	"Distrito Federal"	"MX"
"Universidad Nacional Autónoma de México "	"Xochimilco"	"Distrito Federal"	"MX"
"Instituto Tecnológico de Durango "	"Durango"	"Durango"	"MX"
"Instituto Tecnológico de Valle de Guadiana"	"Durango"	"Durango"	"MX"
"Universidad España "	"Durango"	"Durango"	"MX"
"Universidad Pedagógica de Durango "	"Durango"	"Durango"	"MX"
"Universidad Politécnica de Durango "	"Durango"	"Durango"	"MX"
"Universidad TecMilenio"	"Durango"	"Durango"	"MX"
"Universidad UNIVER "	"Durango"	"Durango"	"MX"
"Instituto Tecnológico Superior de Santa María del Oro "	"El Oro"	"Durango"	"MX"
"Universidad España "	"Guadalupe Victoria"	"Durango"	"MX"
"Instituto Tecnológico Superior de Lerdo "	"Lerdo"	"Durango"	"MX"
"Universidad Autónoma Chapingo "	"Mapimi"	"Durango"	"MX"
"Instituto Tecnológico de el Salto"	"Pueblo Nuevo"	"Durango"	"MX"
"Instituto Tecnológico Superior de Santiago Papasquiaro"	"Santiago"	"Durango"	"MX"
"Universidad España "	"Vicente Guerrero"	"Durango"	"MX"
"Centro de Estudios Superiores en Negocios y Humanidades "		"Durango"	"MX"
"Centro de Estudios Superiores Valle de Suchil"		"Durango"	"MX"
"Centro de Estudios Univer "		"Durango"	"MX"
"Centro de Rehabilitación y Educación Especial "		"Durango"	"MX"
"Centro Didáctico Dcm "		"Durango"	"MX"
"Centro Pedagógico de Durango "		"Durango"	"MX"
"División de Estudios Superiores Villa de Matel "		"Durango"	"MX"
"Escuela Superior de Educación Artística Quetzalcoatl"		"Durango"	"MX"
"Instituto Agustín Palacios Escudero "		"Durango"	"MX"
"Instituto Ascencio"		"Durango"	"MX"
"Instituto Bilingue de Durango"		"Durango"	"MX"
"Instituto de Educacion Superior Francisco Gonzalez de La Vega "		"Durango"	"MX"
"Instituto de Educacion y Cultura Alejandria"		"Durango"	"MX"
"Instituto de Educacion y Cultura Alejandria Unidad Canatlan"		"Durango"	"MX"
